session_id,unit_id,channel,depth,n_spikes_unit,session_duration_sec,trough_to_peak,repolarization_time,firing_rate,fano_factor,cv_isi,burst_index
2023-09-23_230923_150303,297,111,2350.0,136913,8144.273066666667,0.8129647283126787,0.3800444868128378,16.810954013853628,2.023254849944041,1.6927907571908694,2.730726454376224
2023-09-23_230923_150303,299,92,1400.0,88181,8144.273066666667,0.7898315856371148,0.2974261201143946,10.827362893922613,2.483970743519528,2.034882766871131,0.9145948780919206
2023-09-23_230923_150303,300,37,1325.0,177471,8144.273066666667,0.28751191611058147,0.1255799173816333,21.790895092450075,2.965177312885396,2.0142056396336985,4.0616795063212345
2023-09-23_230923_150303,301,44,975.0,289331,8144.273066666667,0.8096599936447411,0.29412138544645694,35.52569979317,1.494465341445947,1.0323589869889815,0.901441191131749
2023-09-23_230923_150303,302,4,2975.0,28854,8144.273066666667,0.7435653002859867,0.3536066094693358,3.5428576330643007,1.6931221623560342,1.6300050237111807,5.4006041094209385
2023-09-23_230923_150303,305,102,1900.0,184906,8144.273066666667,0.9121067683508103,0.2709882427708931,22.703806525937047,1.6233521733310619,1.15955474208092,1.5777108921313725
2023-09-23_230923_150303,310,23,2025.0,4898,8144.273066666667,0.3436924054655228,0.15201779472513502,0.6014041965325065,1.1742404209449298,1.891125917655516,2.244399586277806
2023-09-23_230923_150303,311,24,1975.0,36533,8144.273066666667,0.3073403241182079,0.15862726406101046,4.485728769277677,3.1762280694951635,2.383907013241212,6.041398004536411
2023-09-23_230923_150303,312,34,1475.0,53113,8144.273066666667,0.7369558309501112,0.24455036542739114,6.521515126670278,2.6479359590454172,2.328487288663164,1.3474793637531486
2023-09-23_230923_150303,316,99,1750.0,190778,8144.273066666667,0.8526215443279314,0.48579599618684477,23.424803962041352,1.5653247016300866,1.0989677403277256,0.6608759359930382
2023-09-23_230923_150303,317,17,2325.0,45179,8144.273066666667,0.7997457896409279,0.33708293612964746,5.54733364539447,1.3407219388223544,1.4086758413775355,1.6255774407838584
2023-09-23_230923_150303,318,55,425.0,214597,8144.273066666667,0.8988878296790594,0.42300603749602816,26.34943576220627,2.595343552624065,1.4075435049899274,1.749583404417945
2023-09-23_230923_150303,320,23,2025.0,243581,8144.273066666667,0.7799173816333016,0.27098824277089284,29.908255531969065,1.2137998283423845,1.058127123975803,0.7886190730483063
2023-09-23_230923_150303,321,16,2375.0,184027,8144.273066666667,0.8261836669844296,0.3602160788052115,22.595877924721844,1.565855562442522,1.1855402519041722,1.65948877331613
2023-09-23_230923_150303,327,104,2000.0,460254,8144.273066666667,0.8427073403241182,0.33047346679377204,56.5125943386836,1.2462879257451118,1.0358352697809419,0.471843869820139
2023-09-23_230923_150303,329,34,1475.0,119375,8144.273066666667,0.8526215443279314,0.26768350810295516,14.657538987559814,5.261814102889655,1.7123229690159445,3.8605064271857654
2023-09-23_230923_150303,331,31,1625.0,208271,8144.273066666667,0.9154115030187481,0.31064505878614573,25.57269363332415,2.5094890703014974,1.3558621834527462,1.516686433407291
2023-09-23_230923_150303,341,42,1075.0,168999,8144.273066666667,0.9253257070225611,0.2875119161105817,20.750654922375883,1.5442609429093421,1.1584027960610386,1.2337839856371315
2023-09-23_230923_150303,343,40,1175.0,39329,8144.273066666667,0.750174769621862,0.26107403876707974,4.829037493962219,1.7152408667878802,1.4467306928767176,3.8253706966354004
2023-09-23_230923_150303,344,40,1175.0,11792,8144.273066666667,0.3304734667937719,0.2181124880838894,1.4478885842203588,2.1672858263051378,2.6653649819897227,5.925784115120388
2023-09-23_230923_150303,345,53,525.0,194466,8144.273066666667,0.7997457896409279,0.4097870988242773,23.87763750161095,2.0373762375870967,1.306130646765068,2.037383549656833
2023-09-23_230923_150303,346,50,675.0,225168,8144.273066666667,0.7237368922783604,0.3271687321258341,27.647403047127693,1.288706077047065,1.0866081359321738,0.9865224172042155
2023-09-23_230923_150303,347,75,550.0,63388,8144.273066666667,0.8691452176676199,0.1255799173816333,7.783137854185898,1.296830788852596,1.6155987756304364,1.394601202292812
2023-09-23_230923_150303,349,39,1225.0,153341,8144.273066666667,0.832793136320305,0.3800444868128378,18.828076949875683,3.0494309743124632,1.7792581854642509,2.5774424681034898
2023-09-23_230923_150303,352,49,725.0,270178,8144.273066666667,0.26768350810295527,0.2181124880838894,33.17398591481412,3.6682351943131373,1.6011040423795808,1.307030721386157
2023-09-23_230923_150303,353,49,725.0,143765,8144.273066666667,0.8228789323164919,0.31725452812202093,17.652281403531198,1.8502604917898717,1.4015204239295074,1.4950229631020089
2023-09-23_230923_150303,354,78,700.0,110845,8144.273066666667,0.8757546870034953,0.2676835081029554,13.610177248804755,1.5385529109073077,1.7449122441309641,1.3114780838184539
2023-09-23_230923_150303,355,46,875.0,137956,8144.273066666667,0.43952971083571657,0.22472195741976483,16.939019464442318,4.050059196793791,1.9585087085996469,3.191966682581371
2023-09-23_230923_150303,358,59,225.0,51232,8144.273066666667,1.2855417858277727,0.052875754687003486,6.290555287209754,1.858251444746238,3.5447877902470055,2.1660741335360143
2023-09-24_230924_113501,77,42,1075.0,19424,10434.2784,0.9682872577057514,0.2577693040991422,1.8615566170824043,1.2695678160056412,1.3847109460642764,1.4782186066021137
2023-09-24_230924_113501,143,106,2100.0,26292,10434.2784,0.8030505243088656,0.3205592627899589,2.51977175537122,1.3650146935298313,1.4593080579278455,3.196026428165889
2023-09-24_230924_113501,149,20,2175.0,20804,10434.2784,1.0079440737210041,0.13879885605338438,1.9938130077111995,1.4342453495600562,1.4507982840486822,4.230549703914898
